sample_id,user_id,plan_id,exercise_id,training_level,primary_goal,secondary_goal,gender,age,height_cm,weight_kg,bmi,bmi_category,training_days_per_week,preferred_split,gym_access_level,available_equipment_count,injury_count,limitation_count,exercise_category,exercise_difficulty,minimum_training_level,primary_muscle_count,secondary_muscle_count,equipment_count,technical_complexity_score,fatigue_score,mobility_requirement,balance_requirement,estimated_MET,primary_muscles,secondary_muscles,equipment,movement_pattern,joint_stress_areas,contraindications,joint_stress_count,contraindication_count,completion_rate,set_completion_rate,skipped_rate,partial_rate,average_rpe,average_fatigue,pain_rate,trend,safety_status,risk_score,risk_flag_count,contraindication_match_count,pain_match_count,sentiment_positive_count,sentiment_neutral_count,sentiment_negative_count,too_easy_count,too_hard_count,liked_exercise_count,disliked_exercise_count,pain_related_exercise_count,recommended_action,days_per_week
REC0000250,U000250,PLAN000250,EX0227,Beginner,Muscular Endurance,Rehabilitation and Joint Health,Female,36,150.0,42.8,19.02,Normal,2,Push Pull Legs,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,2,3,1,3.5,1.5,2.5,3.0,6.5,"[""Core"", ""Hip Flexors""]","[""Shoulders (Deltoids)"", ""Triceps Brachii"", ""Quadriceps""]","[""Mat""]",Total Body Integration,"[""Wrist"", ""Shoulder""]","[""Wrist pain""]",2,1,0.8438,0.9375,0.0,0.0,7.0,2.0,0.0,,Safe,0.0,0,0,0,18,0,1,4,1,1,1,0,Reduce Difficulty,2
REC0000251,U000251,PLAN000251,EX0004,Advanced,Muscle Gain,Muscular Endurance,Prefer not to say,24,163.0,44.0,16.56,Underweight,3,Chest Back Legs,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8333,0.9722,0.0,0.0,8.07,3.11,0.0,,Safe,0.0,0,0,0,7,5,1,0,1,1,1,0,Reduce Difficulty,3
REC0000252,U000252,PLAN000252,EX0026,Intermediate,Rehabilitation and Joint Health,Muscle Gain,Other,23,168.0,71.6,25.37,Overweight,4,Auto,Limited Gym,4,1,1,Bodyweight,Beginner,Beginner,2,3,1,1.5,2.0,1.0,2.0,3.0,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Erector Spinae"", ""Serratus Anterior""]","[""Bodyweight""]",Core Anti-Extension,"[""Lower Back"", ""Shoulder""]",[],2,0,0.8537,0.9615,0.0,0.0,4.91,1.0,0.0,,Safe,0.0,0,0,0,1,1,0,0,0,0,0,0,Keep,4
REC0000254,U000254,PLAN000254,EX0003,Intermediate,General Fitness,Strength,Other,24,157.0,76.6,31.08,Obese,2,Push Pull Legs,Commercial Gym,19,0,0,Resistance Training,Beginner,Beginner,1,2,1,1.0,1.0,1.0,1.0,3.5,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Chest Press Machine""]",Horizontal Push,"[""Shoulder"", ""Elbow""]",[],2,0,0.8125,0.9062,0.0,0.0,7.24,2.72,0.0312,,Safe,0.0,0,0,0,16,0,4,4,1,1,2,1,Reduce Difficulty,2
REC0000255,U000255,PLAN000255,EX0151,Advanced,Muscular Endurance,General Fitness,Male,23,167.0,78.3,28.08,Overweight,2,Upper Lower,Limited Gym,6,1,1,Bodyweight,Intermediate,Intermediate,1,2,2,3.0,3.5,2.5,3.5,3.5,"[""Hamstrings""]","[""Gluteus Maximus"", ""Gastrocnemius""]","[""Sliders"", ""Towels""]",Knee Flexion,"[""Knee""]","[""Acute hamstring strain""]",1,1,0.7812,0.9375,0.0,0.0,7.02,2.0,0.0,,Safe,0.0,0,0,0,1,3,0,0,0,0,0,0,Keep,2
REC0000257,U000257,PLAN000257,EX0052,Advanced,Strength,Mobility and Flexibility,Other,21,165.0,58.9,21.63,Normal,3,Auto,Limited Gym,7,0,0,Resistance Training,Beginner,Beginner,1,2,1,2.0,4.0,2.0,1.0,4.5,"[""Quadriceps""]","[""Gluteus Maximus"", ""Hamstrings""]","[""Hack Squat Machine""]",Squat,"[""Knee"", ""Lower Back""]","[""Severe knee osteoarthritis""]",2,1,0.8421,0.9451,0.0,0.0,7.88,3.0,0.0,,Safe,0.0,0,0,0,2,2,0,0,0,1,0,0,Keep,3
REC0000258,U000258,PLAN000258,EX0004,Intermediate,Muscular Endurance,Rehabilitation and Joint Health,Prefer not to say,28,165.0,70.3,25.82,Overweight,5,Body Part Split,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.7778,0.9333,0.0,0.0,7.02,2.06,0.0556,,Safe,0.0,0,0,0,7,1,2,2,2,1,2,1,Reduce Difficulty,5
REC0000260,U000260,PLAN000260,EX0054,Intermediate,Fat Loss,Mobility and Flexibility,Male,21,182.0,103.4,31.22,Obese,3,Body Part Split,Commercial Gym,10,1,1,Resistance Training,Beginner,Beginner,1,1,1,1.0,1.5,1.5,1.0,2.0,"[""Pectoralis Major""]","[""Anterior Deltoid""]","[""Pec Deck Machine""]",Horizontal Push,"[""Shoulder""]","[""Severe shoulder impingement""]",1,1,0.8462,0.9744,0.0,0.0,6.89,2.24,0.0,,Safe,0.0,0,0,0,2,1,0,0,0,0,0,0,Keep,3
REC0000262,U000262,PLAN000262,EX0154,Intermediate,Athletic Performance,Muscle Gain,Other,36,175.0,73.7,24.07,Normal,5,Chest Back Legs,Home Gym,3,0,0,Resistance Training,Beginner,Beginner,2,4,1,2.0,2.0,4.0,4.0,6.0,"[""Latissimus Dorsi"", ""Rectus Abdominis""]","[""Gluteus Maximus"", ""Hamstrings"", ""Triceps Brachii"", ""Anterior Deltoid""]","[""Medicine Ball""]",Trunk Flexion,"[""Shoulder"", ""Lower Back""]","[""Severe lower back pain""]",2,1,0.8857,0.9706,0.0,0.0,6.81,2.03,0.0286,,Safe,0.0,0,0,0,2,1,0,0,0,0,0,0,Keep,5
REC0000263,U000263,PLAN000263,EX0242,Advanced,Strength,Mobility and Flexibility,Female,28,159.0,58.9,23.3,Normal,6,Body Part Split,Commercial Gym,14,0,0,Resistance Training,Intermediate,Intermediate,2,1,1,2.0,3.5,2.0,1.5,3.0,"[""Pectoralis Major"", ""Triceps Brachii""]","[""Anterior Deltoid""]","[""Dumbbell""]",Horizontal Push,"[""Wrist"", ""Elbow""]","[""Wrist pain""]",2,1,0.85,0.978,0.0,0.0,7.88,3.18,0.0,,Safe,0.0,0,0,0,16,1,0,2,0,4,0,0,Keep,6
REC0000264,U000264,PLAN000264,EX0215,Advanced,Rehabilitation and Joint Health,Mobility and Flexibility,Female,18,159.0,69.2,27.37,Overweight,3,Upper Lower,Limited Gym,9,0,0,Bodyweight,Intermediate,Intermediate,2,1,1,2.5,3.5,3.0,2.0,3.5,"[""Triceps Brachii"", ""Pectoralis Major (Inner/Clavicular Bias)""]","[""Anterior Deltoid""]","[""Bodyweight""]",Horizontal Push,"[""Wrist"", ""Elbow"", ""Shoulder""]","[""Wrist impingement""]",3,1,0.7105,0.8684,0.0,0.0,5.71,3.03,0.0263,,Safe,0.0,0,0,0,1,2,1,0,1,0,1,1,Reduce Difficulty,3
REC0000265,U000265,PLAN000265,EX0004,Intermediate,Muscle Gain,Athletic Performance,Male,38,166.0,54.9,19.92,Normal,3,Body Part Split,Home Gym,3,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.7778,0.9504,0.0,0.0,8.27,3.03,0.0278,,Safe,0.0,0,0,0,3,0,1,0,1,0,1,1,Reduce Difficulty,3
REC0000266,U000266,PLAN000266,EX0179,Beginner,Athletic Performance,Rehabilitation and Joint Health,Male,22,156.0,59.7,24.53,Normal,4,Chest Back Legs,Bodyweight Only,2,1,1,Bodyweight,Beginner,Beginner,2,2,1,2.5,1.5,1.5,1.5,2.5,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Hip Flexors""]","[""Mat""]",Core Anti-Extension,"[""Lower Back""]","[""None""]",1,1,0.8049,0.9273,0.0,0.0,7.01,2.08,0.0732,,Safe,0.0,0,0,0,6,24,4,0,0,1,2,1,Reduce Difficulty,4
REC0000267,U000267,PLAN000267,EX0004,Beginner,General Fitness,Strength,Other,25,168.0,54.9,19.45,Normal,4,Body Part Split,Home Gym,3,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8462,0.9744,0.0,0.0,7.0,2.26,0.0,,Safe,0.0,0,0,0,2,0,0,0,0,0,0,0,Keep,4
REC0000268,U000268,PLAN000268,EX0004,Intermediate,Muscular Endurance,Athletic Performance,Prefer not to say,20,163.0,55.5,20.89,Normal,6,Push Pull Legs,Commercial Gym,19,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8378,0.9524,0.0,0.0,6.91,2.06,0.0541,,Safe,0.0,0,0,0,10,0,0,0,0,2,0,0,Reduce Difficulty,6
REC0000269,U000269,PLAN000269,EX0274,Beginner,Fat Loss,Muscle Gain,Male,28,158.0,53.3,21.35,Normal,4,Auto,Bodyweight Only,2,1,1,Bodyweight,Beginner,Beginner,3,1,1,1.0,1.0,1.0,1.5,1.5,"[""Adductors (Longus, Magnus, Brevis)"", ""Gracilis"", ""Pectineus""]","[""None""]","[""Mat""]",Hip Adduction,"[""Hip"", ""Groin""]","[""Acute groin strain""]",2,1,0.7714,0.9429,0.0,0.0,7.13,2.24,0.0,,Safe,0.0,0,0,0,11,1,0,1,0,1,0,0,Keep,4
REC0000270,U000270,PLAN000270,EX0026,Intermediate,Mobility and Flexibility,Athletic Performance,Other,22,172.0,94.0,31.77,Obese,4,Chest Back Legs,Home Gym,3,0,0,Bodyweight,Beginner,Beginner,2,3,1,1.5,2.0,1.0,2.0,3.0,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Erector Spinae"", ""Serratus Anterior""]","[""Bodyweight""]",Core Anti-Extension,"[""Lower Back"", ""Shoulder""]",[],2,0,0.85,0.95,0.0,0.0,6.21,2.24,0.0,,Safe,0.0,0,0,0,1,2,0,0,0,0,0,0,Keep,4
REC0000271,U000271,PLAN000271,EX0004,Advanced,General Fitness,Muscular Endurance,Other,20,162.0,44.7,17.03,Underweight,6,Push Pull Legs,Home Gym,3,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8947,1.0,0.0,0.0,6.88,2.34,0.0,,Safe,0.0,0,0,0,3,0,0,0,0,0,0,0,Keep,6
REC0000272,U000272,PLAN000272,EX0224,Advanced,Strength,General Fitness,Female,38,151.0,51.6,22.63,Normal,6,Auto,Commercial Gym,13,1,1,Bodyweight,Intermediate,Intermediate,2,2,1,2.5,3.0,3.0,3.0,4.5,"[""Anterior Deltoid"", ""Lateral Deltoid""]","[""Triceps Brachii"", ""Upper Trapezius""]","[""Mat""]",Vertical Push,"[""Shoulder"", ""Wrist"", ""Neck""]","[""High blood pressure"", ""Shoulder instability""]",3,2,0.9167,0.9816,0.0,0.0,7.9,3.0,0.0,,Safe,0.0,0,0,0,8,5,0,1,0,2,0,0,Keep,6
REC0000273,U000273,PLAN000273,EX0026,Advanced,Rehabilitation and Joint Health,Muscular Endurance,Prefer not to say,38,153.0,72.0,30.76,Obese,6,Auto,Limited Gym,6,0,0,Bodyweight,Beginner,Beginner,2,3,1,1.5,2.0,1.0,2.0,3.0,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Erector Spinae"", ""Serratus Anterior""]","[""Bodyweight""]",Core Anti-Extension,"[""Lower Back"", ""Shoulder""]",[],2,0,0.9024,0.9756,0.0,0.0,4.82,1.05,0.0488,,Safe,0.0,0,0,0,3,0,1,0,1,0,1,1,Reduce Difficulty,6
REC0000277,U000277,PLAN000277,EX0004,Intermediate,Athletic Performance,Muscle Gain,Male,49,161.0,72.7,28.05,Overweight,4,Body Part Split,Limited Gym,8,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.825,0.9,0.0,0.0,7.01,2.05,0.05,,Safe,0.0,0,0,0,15,0,3,2,1,3,3,2,Reduce Difficulty,4
REC0000278,U000278,PLAN000278,EX0155,Intermediate,Athletic Performance,Muscle Gain,Other,44,161.0,60.7,23.42,Normal,5,Auto,Commercial Gym,12,1,1,Resistance Training,Intermediate,Intermediate,2,3,1,3.5,3.5,3.0,3.5,5.5,"[""Gluteus Maximus"", ""Hamstrings""]","[""Quadriceps"", ""Erector Spinae"", ""Trapezius""]","[""Kettlebell""]",Hinge,"[""Wrist"", ""Lower Back"", ""Shoulder""]","[""Wrist pain""]",3,1,0.8684,0.9463,0.0,0.0,7.02,2.08,0.0526,,Safe,0.0,0,0,0,10,15,1,1,0,1,1,1,Reduce Difficulty,5
REC0000279,U000279,PLAN000279,EX0227,Advanced,Fat Loss,Strength,Male,34,176.0,85.5,27.6,Overweight,3,Chest Back Legs,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,2,3,1,3.5,1.5,2.5,3.0,6.5,"[""Core"", ""Hip Flexors""]","[""Shoulders (Deltoids)"", ""Triceps Brachii"", ""Quadriceps""]","[""Mat""]",Total Body Integration,"[""Wrist"", ""Shoulder""]","[""Wrist pain""]",2,1,0.7222,0.9167,0.0,0.0,7.71,4.03,0.0278,,Safe,0.0,0,0,0,14,2,0,0,0,1,0,0,Reduce Difficulty,3
REC0000281,U000281,PLAN000281,EX0004,Beginner,Muscle Gain,Fat Loss,Other,30,150.0,52.1,23.16,Normal,6,Upper Lower,Limited Gym,7,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.7436,0.8878,0.0,0.0,8.73,4.06,0.0513,,Safe,0.0,0,0,0,2,1,1,0,1,0,1,1,Reduce Difficulty,6
REC0000282,U000282,PLAN000282,EX0032,Beginner,Mobility and Flexibility,Fat Loss,Prefer not to say,27,160.0,69.1,26.99,Overweight,2,Upper Lower,Commercial Gym,15,0,0,Resistance Training,Beginner,Beginner,2,1,1,1.5,2.0,1.0,2.0,3.0,"[""Biceps Brachii"", ""Brachialis""]","[""Brachioradialis""]","[""Barbell""]",Elbow Flexion,"[""Elbow"", ""Wrist""]","[""Wrist pain"", ""Medial epicondylitis""]",2,2,0.875,0.9688,0.0,0.0,5.9,2.03,0.0312,,Safe,0.0,0,0,0,3,0,0,0,0,0,0,0,Keep,2
REC0000284,U000284,PLAN000284,EX0026,Intermediate,Muscle Gain,Strength,Prefer not to say,40,163.0,63.1,23.75,Normal,2,Upper Lower,Home Gym,4,0,0,Bodyweight,Beginner,Beginner,2,3,1,1.5,2.0,1.0,2.0,3.0,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Erector Spinae"", ""Serratus Anterior""]","[""Bodyweight""]",Core Anti-Extension,"[""Lower Back"", ""Shoulder""]",[],2,0,0.9062,0.9688,0.0,0.0,7.8,3.0,0.0,,Safe,0.0,0,0,0,3,0,0,0,0,0,0,0,Keep,2
REC0000285,U000285,PLAN000285,EX0004,Advanced,Muscular Endurance,Athletic Performance,Other,24,157.0,51.3,20.81,Normal,4,Upper Lower,Home Gym,3,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.6842,0.8684,0.0,0.0,7.71,4.03,0.0263,,Safe,0.0,0,0,0,1,2,0,0,0,0,0,0,Reduce Difficulty,4
REC0000287,U000287,PLAN000287,EX0026,Intermediate,General Fitness,Muscular Endurance,Male,26,165.0,68.7,25.23,Overweight,2,Chest Back Legs,Home Gym,4,0,0,Bodyweight,Beginner,Beginner,2,3,1,1.5,2.0,1.0,2.0,3.0,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Erector Spinae"", ""Serratus Anterior""]","[""Bodyweight""]",Core Anti-Extension,"[""Lower Back"", ""Shoulder""]",[],2,0,0.9062,0.9688,0.0,0.0,6.91,2.0,0.0,,Safe,0.0,0,0,0,2,1,0,0,0,0,0,0,Keep,2
REC0000289,U000289,PLAN000289,EX0319,Beginner,Rehabilitation and Joint Health,Muscle Gain,Male,35,174.0,91.9,30.35,Obese,5,Auto,Commercial Gym,19,1,1,Bodyweight,Beginner,Beginner,2,2,1,1.0,1.0,1.5,3.5,2.0,"[""Lower Trapezius"", ""Serratus Anterior""]","[""Lateral Deltoid"", ""External Rotators""]","[""Wall""]",Scapular Upward Rotation,"[""Shoulder""]",[],1,0,0.8919,0.966,0.0,0.0,4.79,1.0,0.0,,Review,0.55,1,0,0,3,0,0,0,0,0,0,0,Review Safety,5
REC0000290,U000290,PLAN000290,EX0179,Intermediate,Athletic Performance,Strength,Male,30,158.0,59.9,23.99,Normal,3,Auto,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,2,2,1,2.5,1.5,1.5,1.5,2.5,"[""Rectus Abdominis"", ""Transverse Abdominis""]","[""Obliques"", ""Hip Flexors""]","[""Mat""]",Core Anti-Extension,"[""Lower Back""]","[""None""]",1,1,0.7714,0.969,0.0,0.0,7.31,2.65,0.0,,Safe,0.0,0,0,0,3,11,0,0,0,0,0,0,Keep,3
REC0000292,U000292,PLAN000292,EX0003,Beginner,General Fitness,Muscular Endurance,Female,43,157.0,41.0,16.63,Underweight,5,Auto,Limited Gym,7,0,0,Resistance Training,Beginner,Beginner,1,2,1,1.0,1.0,1.0,1.0,3.5,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Chest Press Machine""]",Horizontal Push,"[""Shoulder"", ""Elbow""]",[],2,0,0.8421,0.9778,0.0,0.0,7.19,2.46,0.0263,,Safe,0.0,0,0,0,1,1,0,0,0,0,0,0,Keep,5
REC0000293,U000293,PLAN000293,EX0004,Beginner,Muscle Gain,General Fitness,Male,38,176.0,59.6,19.24,Normal,4,Push Pull Legs,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8889,1.0,0.0,0.0,7.89,3.06,0.0556,,Safe,0.0,0,0,0,17,4,1,5,0,1,1,1,Reduce Difficulty,4
REC0000294,U000294,PLAN000294,EX0056,Advanced,Mobility and Flexibility,General Fitness,Prefer not to say,25,166.0,72.1,26.16,Overweight,4,Body Part Split,Commercial Gym,19,0,0,Resistance Training,Beginner,Beginner,2,1,2,1.5,1.5,1.0,1.0,2.5,"[""Biceps Brachii"", ""Brachialis""]","[""Brachioradialis""]","[""EZ-Bar"", ""Preacher Bench""]",Elbow Flexion,"[""Elbow"", ""Wrist""]","[""Medial epicondylitis"", ""Distal biceps tendon issues""]",2,2,0.878,0.9459,0.0,0.0,5.91,2.03,0.0488,,Safe,0.0,0,0,0,2,1,1,0,1,0,1,1,Reduce Difficulty,4
REC0000295,U000295,PLAN000295,EX0215,Intermediate,Mobility and Flexibility,Strength,Prefer not to say,24,163.0,54.0,20.32,Normal,4,Upper Lower,Commercial Gym,11,0,0,Bodyweight,Intermediate,Intermediate,2,1,1,2.5,3.5,3.0,2.0,3.5,"[""Triceps Brachii"", ""Pectoralis Major (Inner/Clavicular Bias)""]","[""Anterior Deltoid""]","[""Bodyweight""]",Horizontal Push,"[""Wrist"", ""Elbow"", ""Shoulder""]","[""Wrist impingement""]",3,1,0.8974,0.9487,0.0,0.0,5.8,2.0,0.0,,Safe,0.0,0,0,0,3,0,0,0,0,0,0,0,Keep,4
REC0000297,U000297,PLAN000297,EX0075,Advanced,Mobility and Flexibility,Strength,Prefer not to say,37,161.0,48.8,18.83,Normal,6,Auto,Bodyweight Only,2,1,1,Bodyweight,Advanced,Advanced,1,1,1,4.0,3.0,4.0,4.0,4.0,"[""Quadriceps (Rectus Femoris)""]","[""None""]","[""Bodyweight""]",Knee Extension,"[""Knee""]","[""Patellar tendinopathy"", ""Meniscus tears"", ""Knee instability""]",1,3,0.8857,1.0,0.0,0.0,5.77,2.0,0.0,,Safe,0.0,0,0,0,6,3,0,0,0,1,0,0,Keep,6
REC0000298,U000298,PLAN000298,EX0231,Intermediate,Rehabilitation and Joint Health,Fat Loss,Prefer not to say,27,174.0,73.8,24.38,Normal,5,Body Part Split,Limited Gym,6,0,0,Resistance Training,Beginner,Beginner,2,1,1,1.5,1.5,1.5,1.5,2.0,"[""Forearm Flexors"", ""Hand/Finger Flexors""]","[""Brachioradialis""]","[""Weight Plates""]",Grip,"[""Wrist"", ""Fingers""]","[""Carpal tunnel syndrome"", ""Arthritis in hands""]",2,2,0.85,0.9613,0.0,0.0,4.9,1.05,0.05,,Safe,0.0,0,0,0,3,0,1,0,1,0,1,1,Reduce Difficulty,5
REC0000301,U000301,PLAN000301,EX0004,Intermediate,Muscle Gain,General Fitness,Prefer not to say,24,165.0,78.4,28.8,Overweight,3,Full Body,Commercial Gym,19,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8537,0.9512,0.0,0.0,7.89,3.0,0.0,,Safe,0.0,0,0,0,3,1,0,0,0,1,0,0,Keep,3
REC0000304,U000304,PLAN000304,EX0004,Advanced,Athletic Performance,General Fitness,Female,19,153.0,57.5,24.56,Normal,6,Auto,Limited Gym,5,1,1,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8571,0.9429,0.0,0.0,6.9,2.0,0.0,,Safe,0.0,0,0,0,2,34,2,0,1,0,1,0,Reduce Difficulty,6
REC0000305,U000305,PLAN000305,EX0003,Beginner,General Fitness,Rehabilitation and Joint Health,Other,27,162.0,76.5,29.15,Overweight,6,Push Pull Legs,Limited Gym,9,0,0,Resistance Training,Beginner,Beginner,1,2,1,1.0,1.0,1.0,1.0,3.5,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Chest Press Machine""]",Horizontal Push,"[""Shoulder"", ""Elbow""]",[],2,0,0.85,0.975,0.0,0.0,6.89,2.0,0.0,,Safe,0.0,0,0,0,13,2,0,1,0,4,0,0,Keep,6
REC0000306,U000306,PLAN000306,EX0004,Advanced,Muscular Endurance,Athletic Performance,Female,19,160.0,57.4,22.42,Normal,2,Auto,Home Gym,3,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8125,0.9688,0.0,0.0,7.24,2.48,0.0,,Safe,0.0,0,0,0,3,0,0,0,0,0,0,0,Keep,2
REC0000307,U000307,PLAN000307,EX0227,Intermediate,Muscular Endurance,Strength,Other,19,177.0,59.7,19.06,Normal,4,Auto,Bodyweight Only,2,0,0,Bodyweight,Beginner,Beginner,2,3,1,3.5,1.5,2.5,3.0,6.5,"[""Core"", ""Hip Flexors""]","[""Shoulders (Deltoids)"", ""Triceps Brachii"", ""Quadriceps""]","[""Mat""]",Total Body Integration,"[""Wrist"", ""Shoulder""]","[""Wrist pain""]",2,1,0.8056,0.9444,0.0,0.0,7.01,2.06,0.0556,,Safe,0.0,0,0,0,8,2,2,2,2,1,1,1,Review Safety,4
REC0000308,U000308,PLAN000308,EX0294,Advanced,General Fitness,Rehabilitation and Joint Health,Prefer not to say,25,156.0,71.5,29.38,Overweight,3,Upper Lower,Limited Gym,7,0,0,Resistance Training,Intermediate,Intermediate,2,4,1,3.5,4.5,3.0,3.0,5.0,"[""Gluteus Maximus"", ""Hamstrings""]","[""Quadriceps"", ""Erector Spinae"", ""Trapezius"", ""Biceps Brachii""]","[""Dumbbell""]",Total Body Integration,"[""Lower Back"", ""Wrist""]","[""Acute low back pain"", ""Wrist instability""]",2,2,0.7317,0.9268,0.0,0.0,7.37,2.55,0.0244,,Safe,0.0,0,0,0,1,2,0,0,0,0,0,0,Keep,3
REC0000311,U000311,PLAN000311,EX0003,Beginner,Athletic Performance,Mobility and Flexibility,Other,28,154.0,74.4,31.37,Obese,2,Body Part Split,Commercial Gym,11,0,0,Resistance Training,Beginner,Beginner,1,2,1,1.0,1.0,1.0,1.0,3.5,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Chest Press Machine""]",Horizontal Push,"[""Shoulder"", ""Elbow""]",[],2,0,0.9375,1.0,0.0,0.0,6.78,2.0,0.0,,Safe,0.0,0,0,0,2,1,0,0,0,0,0,0,Keep,2
REC0000313,U000313,PLAN000313,EX0277,Intermediate,Mobility and Flexibility,General Fitness,Prefer not to say,33,162.0,57.9,22.06,Normal,3,Chest Back Legs,Home Gym,6,0,0,Bodyweight,Beginner,Beginner,3,2,1,2.5,2.0,2.0,3.0,3.0,"[""Triceps Brachii"", ""Gluteus Maximus"", ""Hamstrings""]","[""Core"", ""Shoulders (Anterior Deltoid)""]","[""Bodyweight""]",Gait,"[""Wrist"", ""Shoulder""]",[],2,0,0.8158,0.9375,0.0,0.0,5.91,1.97,0.0,,Safe,0.0,0,0,0,3,0,0,0,0,0,0,0,Keep,3
REC0000314,U000314,PLAN000314,EX0004,Advanced,Muscle Gain,General Fitness,Prefer not to say,45,151.0,44.9,19.69,Normal,3,Push Pull Legs,Commercial Gym,11,0,0,Bodyweight,Beginner,Beginner,1,2,1,2.0,2.0,2.0,1.0,3.8,"[""Pectoralis Major""]","[""Anterior Deltoid"", ""Triceps Brachii""]","[""Bodyweight""]",Horizontal Push,"[""Shoulder"", ""Elbow"", ""Wrist""]",[],3,0,0.8889,0.9886,0.0,0.0,7.79,3.06,0.0556,,Safe,0.0,0,0,0,15,12,1,3,0,1,1,1,Reduce Difficulty,3
